WGATAR_id,EFO:0002067 ATAC-seq,EFO:0002067 TF ChIP-seq GATA1,EFO:0002067 Histone ChIP-seq H3K27ac,EFO:0002067 TF ChIP-seq CTCF,EFO:0002067 Histone ChIP-seq H3K27me3,EFO:0002067 Histone ChIP-seq H3K36me3,EFO:0002067 Histone ChIP-seq H3K4me1,EFO:0002067 Histone ChIP-seq H3K4me2,EFO:0002067 Histone ChIP-seq H3K4me3,EFO:0002067 Histone ChIP-seq H3K79me2,EFO:0002067 Histone ChIP-seq H3K9ac,EFO:0002067 Histone ChIP-seq H4K20me1,EFO:0002067 total RNA-seq
WGATAR_2173,-0.076594085,-0.011054665,-0.11521903,-0.049207747,0.84168756,0.7486961,-0.1731736,-0.08944282,-0.21648784,-0.13743928,-0.19819477,0.73620844,
WGATAR_2174,0.97666776,0.9986008,0.9546305,0.9625499,-0.11772972,0.8551841,0.91211486,0.9600495,0.8370428,0.85529184,0.78697205,-0.2114844,
WGATAR_2175,0.8955425,0.9838646,0.91051173,0.9059317,-0.13104394,0.14794724,0.8900889,0.9359075,0.79462993,0.74862766,0.78859794,0.79951024,
WGATAR_2176,0.91735935,0.9795643,0.9344356,0.8282379,-0.09917933,0.581304,0.91273785,0.9455748,0.8226875,0.73955154,0.78419304,0.7802792,
WGATAR_2177,0.87381613,0.45243433,0.787218,0.7464067,-0.021580756,0.5050293,0.64244294,0.8255023,0.63353455,0.65340936,0.6267595,-0.012880951,
WGATAR_2178,-0.15552521,-0.037085533,-0.22728762,-0.09751481,0.83262885,-0.308343,-0.28141898,-0.26502067,-0.25061983,-0.32373017,-0.2612657,-0.108747125,
WGATAR_2179,-0.05338314,0.023702502,-0.08808568,0.0030080378,0.78376323,-0.20910473,-0.114551336,-0.0584099,-0.1893298,-0.22974126,-0.17215821,0.5203161,
WGATAR_2180,0.93313015,0.8418998,0.95351446,0.7442932,0.51977766,0.53550464,0.9287847,0.9343356,0.92702544,0.8523482,0.90248036,0.54698247,
WGATAR_2181,0.021687686,0.041004866,0.056251794,0.108109444,0.692998,0.76229906,0.5825282,0.91722983,0.92773664,0.9141617,0.8160435,0.84671175,
WGATAR_2182,0.93196374,0.8683819,0.97737455,0.7880051,0.578822,0.31024632,0.9449479,0.9641926,0.96290267,0.93503875,0.94322824,0.45648494,
WGATAR_2183,-0.00809288,0.003839165,-0.009231031,-0.011212051,0.684324,0.91870666,-0.017041951,-0.016041577,-0.024281979,-0.032699406,-0.040401638,0.9019451,
WGATAR_2184,0.6334631,0.9566641,-0.001987189,0.45957914,0.7013992,0.3136537,0.09890175,0.09714544,0.27348283,-0.012793273,-0.050571263,0.8552388,
WGATAR_2185,0.827956,0.4048434,0.8848779,0.655134,0.7222525,0.36893386,0.8644209,0.9284457,0.9159783,0.9155893,0.81495476,0.82141,
WGATAR_2186,0.98876387,0.9972681,0.9843106,0.9728228,-0.249753,-0.09033695,0.96697384,0.9750781,0.95881575,0.9415624,0.897761,0.78904784,
WGATAR_2187,0.09653005,0.9866164,0.020154506,0.3113417,0.6633724,-0.10028583,0.7931359,0.04643482,-0.014405876,-0.058484256,0.08151698,0.7312435,
WGATAR_2188,0.9799718,0.9974724,0.95719194,0.95248663,0.6750356,-0.11174753,0.92105544,0.89727914,0.12100318,-0.06143385,0.28675407,0.79538405,
WGATAR_2189,0.34797758,0.060881823,0.8081713,0.47719356,0.4713953,0.7745688,0.85591567,0.9075208,0.9556915,0.8822645,0.8888991,0.49679,
WGATAR_2190,0.014935583,0.99887717,0.010299861,0.066643775,0.6851024,-0.10512906,0.950097,0.01113835,-0.015700936,-0.07121262,-0.014284849,0.85429716,
WGATAR_2191,0.9279857,0.9922531,0.024744183,0.14335552,0.68466485,0.58197236,0.23279005,0.42132193,0.0259026,0.16111878,-0.034944862,0.83929956,
WGATAR_2192,0.9971585,0.9997035,0.9967408,0.99001753,-0.03903082,0.8578042,0.981792,0.9829675,0.9717246,0.89417285,0.94653124,-0.076735914,
WGATAR_2193,0.7154231,0.9729584,0.11584374,0.49909908,0.7113446,-0.09885323,0.77971905,0.7392264,0.25653672,-0.10225937,0.22512956,0.8562335,
WGATAR_2194,0.9571893,0.99652743,0.9677516,0.9141735,-0.20274495,-0.096564025,0.9681158,0.95298505,0.9116633,-0.020693243,0.9009748,0.86109024,
WGATAR_2195,0.10363066,0.85836357,0.00040063262,0.25891227,0.7267159,0.7533064,0.1530469,0.38097993,0.7402544,0.8398171,0.4825849,0.2461912,
WGATAR_2196,0.71047676,0.9912979,0.066274196,0.769341,0.09199336,0.6791812,0.9254854,0.7410904,0.07989058,0.87092704,0.31979,0.7728251,
WGATAR_2197,-0.060715556,-0.017924964,-0.30024543,-0.04438725,0.9509569,-0.1986073,-0.16878405,-0.14238864,-0.10315302,-0.31481925,-0.13152713,0.001771301,
WGATAR_2198,0.026485234,-0.0032099783,-0.22172205,-0.013883531,0.89028585,0.07489002,-0.12392348,-0.07994801,-0.053170413,0.446144,-0.10028583,0.45680028,
WGATAR_2199,0.31680447,0.6687332,0.064668685,0.38118836,0.45151845,0.10040209,0.25828457,0.25902987,0.029166102,-0.03889689,0.29608443,0.35912472,
WGATAR_2200,0.83938605,0.64004624,0.04441312,0.33755973,0.4349329,0.39127037,0.3280871,0.11655629,0.057779044,0.0001718998,0.3612219,0.23422626,
WGATAR_2201,0.6599958,0.9083512,0.13571706,0.43002072,0.46614724,0.36061597,0.58350194,0.44102317,0.15877348,0.11209226,-0.011703059,0.6142186,
WGATAR_2202,0.9796573,0.9964087,0.9909211,0.9628122,-0.23558596,0.8624523,0.92904097,0.97464824,0.9663802,0.93315136,0.803925,-0.31044602,
WGATAR_2203,0.05127558,-0.020094365,-0.07478979,0.04658571,0.6154512,0.25453633,0.0112552345,-0.028586835,0.014205307,0.023548037,0.15065861,0.46915776,
WGATAR_2204,-0.0019604564,0.0025840104,-0.00092855096,-0.010170519,0.58782744,-0.10720703,0.9665886,-0.008046389,-0.022387743,-0.047775775,-0.02478066,0.7672664,
WGATAR_2205,0.99642897,0.9999026,0.9925964,0.9855139,-0.16167763,0.88216436,0.9888747,0.98726636,0.97043586,0.9442879,0.9633688,-0.13983086,
WGATAR_2206,-0.007568091,9.685755e-06,-0.019306213,-0.014534771,0.8093811,-0.14681205,-0.02190721,-0.01933378,-0.039812356,-0.096368045,-0.057510674,0.8572476,
WGATAR_2207,0.987886,0.14993045,0.9896113,0.95422006,-0.3354208,0.86625046,0.9802298,0.98182166,0.96299636,0.9286501,0.95320916,-0.21210524,
WGATAR_2208,0.9609486,0.75538325,0.9134725,0.90743864,-0.053385198,0.80237293,0.92943704,0.9595481,0.95592284,0.8408431,0.9550303,0.038242936,0.7240642
WGATAR_2209,0.99202853,0.99967206,0.9214152,0.9754145,-0.038966417,0.810446,0.9395535,0.9648919,0.9619808,0.8357289,0.95921177,0.98465586,0.71842784
WGATAR_2210,0.9909931,0.9987769,0.92009777,0.9708635,-0.07307488,0.79626465,0.93671143,0.96335346,0.95746315,0.84020483,0.95421875,0.9692825,0.7269369
WGATAR_2211,0.6579248,0.6974089,0.5241654,0.30954766,0.2919688,0.36452514,0.57403857,0.7093562,0.74769145,0.589263,0.5143858,0.73316836,0.8095232
WGATAR_2212,0.53720695,0.6693039,0.7976967,0.53934115,0.14254928,0.75275725,0.6345116,0.84071165,0.87140787,0.8863562,0.6176245,0.76803136,0.45489597
WGATAR_2213,0.5856993,-0.004601836,0.80713904,0.23700048,0.028239697,0.17299378,0.26847664,0.5212443,0.11063844,0.19591743,0.6103203,0.04552284,0.41431943
WGATAR_2214,0.50401556,-0.06779376,0.26977158,0.25734007,0.2963997,0.8445145,0.35924464,0.34248015,0.2660892,0.14335552,0.5447018,0.05439502,0.40775982
WGATAR_2215,-0.015914142,-0.017475545,-0.036981463,-0.025152713,0.5727349,0.8712771,-0.07886079,-0.05699557,-0.09449515,-0.033738494,-0.08436209,-0.15693483,-0.091547936
WGATAR_2216,0.99612725,0.99919385,0.9884859,0.98158693,-0.4525471,-0.07138002,0.9766281,0.9810358,0.96953416,0.9751658,0.9408814,0.8576398,0.908553
WGATAR_2217,-0.020333022,-0.059137285,-0.02906096,-0.026897728,0.54975355,0.9613371,-0.01119709,-0.03052923,-0.021304518,-0.021081597,-0.009202242,0.011997074,0.42414752
WGATAR_2218,0.16712072,0.8164232,0.002385825,0.06658131,0.46481186,0.23884723,0.13495055,0.032529414,-0.0035500526,0.004195094,0.21036667,0.8819572,-0.07111031
WGATAR_2219,-0.021943808,0.99774015,-0.016118407,-0.018657982,0.6904229,-0.1780819,0.9071295,-0.03723836,-0.09301621,-0.12945485,-0.15019792,0.6744109,-0.3145821
WGATAR_2220,0.97134185,0.99870276,0.9804932,0.9641969,-0.30340627,0.8080263,0.9572803,0.9574746,0.8686122,0.8726984,0.8448731,0.6740513,0.6797855
WGATAR_2221,0.6269928,0.64004624,0.9016971,0.36689445,-0.0027214289,0.5444151,0.59733814,0.81817585,0.9123064,0.702813,0.8739494,0.4688656,0.84717774
WGATAR_2222,0.9926108,0.99835974,0.993682,0.96610165,-0.42532408,-0.0067884624,0.07253426,0.98853636,0.9896976,0.99515736,0.9812015,0.9790266,0.7071995
WGATAR_2223,-0.0014641583,0.0005520582,-0.00638932,-0.0065145195,0.5985224,0.96330774,0.81993383,-0.0054392517,-0.010929197,-0.0017778575,6.5118074e-05,0.14541402,0.24269766
WGATAR_2224,-0.0047148466,-0.00023788214,-0.007141918,-0.011936784,0.6094138,0.9675025,0.0010475516,-0.007581711,-0.01131618,-0.0042182505,-0.0070923865,-0.007508427,0.30577698
WGATAR_2225,0.78630143,0.7881133,0.97417015,0.69463,-0.08026005,0.830477,0.80037475,0.92999095,0.9810966,0.95806384,0.95843756,0.70184094,0.96868926
WGATAR_2226,0.26602158,0.0010448396,0.010204524,0.22804058,0.72480667,-0.086563885,0.120685756,0.28754997,0.7624032,-0.054633856,0.37836173,0.7244172,-0.14842665
WGATAR_2227,0.9494415,0.9826733,0.9688026,0.8700888,-0.2602538,0.5823803,0.8985349,0.91806436,0.9299562,0.8948486,0.81971085,0.6858049,0.6588106
WGATAR_2228,0.769727,0.021252155,0.98588985,0.7800138,-0.26934618,0.84956217,0.8748068,0.92100215,0.98408663,0.9146259,0.9812106,-0.1651409,0.9032765
WGATAR_2229,0.5116868,0.5565146,0.8945925,0.3958231,0.18598306,0.7340139,0.89563215,0.9313232,0.7995171,0.9079461,0.49961203,0.871259,0.289911
WGATAR_2230,0.90489507,0.55963576,0.9416182,0.7436689,0.46809024,0.67153984,0.92352843,0.96528554,0.83772564,0.96485066,0.5263105,0.97744405,0.3376925
WGATAR_2231,0.68986535,-0.16793299,0.70589995,0.067935824,0.34126395,0.7061282,0.7280857,0.8520674,0.8332318,0.72772527,0.53579366,0.763975,0.568716
WGATAR_2232,0.2623069,0.4362956,-0.30930537,0.07256754,0.030554593,0.13117316,0.5767007,0.12025604,-0.015114486,0.051303916,-0.07874361,0.6805713,0.35794818
WGATAR_2233,-0.21500605,0.9426193,0.07178106,0.3275018,0.40062082,0.52097094,0.6138325,0.5297065,0.62472284,0.47817808,0.26364657,0.84052753,0.19242567
WGATAR_2234,0.31240332,0.5083088,0.15102667,0.1335009,0.322559,0.25318012,0.5289892,0.56818545,0.14268106,-0.10908997,0.13237895,0.37924778,-0.12202465
WGATAR_2235,0.40423203,0.56279737,-0.26253557,0.45692572,0.21863312,-0.06275758,0.5340607,0.41180497,0.09470382,0.026298895,0.26339293,0.59959626,0.42326838
WGATAR_2236,0.5988064,0.63314915,0.50876665,0.106310695,-0.041382566,0.08797926,0.5225553,0.7858412,0.6888761,0.85211945,0.73403317,0.7045508,0.9637282
WGATAR_2237,0.9088962,0.9135574,0.69950473,0.18922302,0.33864546,0.17729083,0.53126955,0.70876014,0.3466451,0.28872508,0.52462804,0.8253752,0.15195253
WGATAR_2238,0.78379846,-0.09872562,0.58399713,0.57807827,0.45292452,0.75718915,0.52408355,0.7365937,0.9532746,0.6960702,0.87275124,0.42851835,0.73392963
WGATAR_2239,0.644219,0.61058235,0.26426163,0.6188042,0.4780181,0.84289104,0.68583536,0.57814074,0.6589422,0.39168078,0.8065488,0.3729287,0.01375863
WGATAR_2240,0.618793,0.54445755,0.7644584,0.44202876,0.3965032,0.106565624,0.65266895,0.85239947,0.913301,0.8803752,0.5985137,0.75944316,0.6146326
WGATAR_2241,0.84110165,0.7688401,0.83672535,0.54192054,0.15400918,0.67237556,0.80853474,0.9208745,0.78270733,0.90971905,0.6207152,0.9146135,0.9812685
WGATAR_2242,0.06422922,0.38286924,0.015642434,0.18015984,-0.2783309,0.85095984,-0.031269312,0.03578317,0.112403214,0.2863229,0.34370843,0.4142004,0.011650115
WGATAR_2243,0.5537238,0.9729495,0.6447088,0.41086304,0.024173945,-0.05022201,0.6980138,0.6572612,0.6298694,0.07586074,0.591842,0.65733,
WGATAR_2244,-0.12079845,-0.09490645,-0.10339779,-0.16135311,0.5333112,0.8678719,-0.3143709,-0.33828545,-0.28391045,-0.06625885,-0.2459089,-0.2689903,
WGATAR_2245,0.24857792,0.9721396,0.329417,0.55887794,-0.027463898,-0.04745668,0.7013968,0.65673876,0.5460813,0.27204105,0.42449173,0.6603968,
WGATAR_2246,0.36537504,-0.010741293,-0.20312953,-0.27214533,0.18122286,0.11123745,-0.09882802,-0.2787264,-0.28176913,-0.09059808,-0.11070319,0.32946485,0.035357222
WGATAR_2247,0.57365704,0.26459214,-0.30301416,0.047704212,0.27017176,0.46761483,0.45022914,0.26099846,0.011760242,-0.24169412,0.23739612,0.4130241,0.1636321
WGATAR_2248,0.22985905,0.503864,-0.2857831,0.10793167,0.44318002,0.3713161,-0.011297882,0.23198159,-0.35168144,-0.31580845,-0.37207562,-0.1884929,-0.053692013
WGATAR_2249,0.40549684,0.44853103,-0.25192177,-0.15589547,-0.041249618,0.21376824,-0.1340034,0.042188108,-0.06658352,-0.28378716,-0.24311042,-0.12079845,0.39838433
WGATAR_2250,0.71227753,0.8743713,0.6141768,0.5006666,0.62154627,0.58582526,0.56811213,0.55413985,0.58160484,0.6261526,0.5296564,0.6403978,0.56134593
WGATAR_2251,0.19782183,0.6236325,-0.25972307,-0.2978451,-0.36697632,0.52998793,0.54395324,0.50658756,-0.24372146,0.41215476,-0.20141137,0.2963401,
WGATAR_2252,0.9412346,0.94774485,0.6874155,0.88214886,0.42989695,-0.09219751,0.9161782,0.8865421,0.18363312,0.5881806,0.21247116,0.63952154,-0.0029474795
WGATAR_2253,0.7755425,0.97865903,0.049642444,0.0046050847,0.4340273,0.07743883,0.70115626,0.09283015,0.017831951,0.0055639744,0.033101946,0.88153577,-0.018059343
WGATAR_2254,0.87037647,0.15199721,0.81419253,0.15789911,0.40568,0.7558534,0.25235423,0.890471,0.90264827,0.8837081,0.7241018,0.78068316,0.90458083
WGATAR_2255,0.6858552,-0.0362027,0.9441093,0.6679267,0.15376805,0.55605394,0.04078889,0.86349136,0.9334314,0.97896874,0.9196927,0.5174489,0.97791326
WGATAR_2256,0.5637583,0.09070411,0.38354084,0.39048755,0.25733337,0.028785586,0.5999666,0.6989237,0.84914076,0.48060206,0.90674937,0.5954981,-0.012173563
WGATAR_2257,0.5625307,0.90794605,0.5991814,0.090637654,0.10999228,0.7804742,0.37162554,0.5728324,0.6631226,0.84383774,0.44224983,0.78613317,0.97527444
WGATAR_2258,0.5392182,0.60274124,0.18180701,0.37008375,0.58016163,0.7447994,0.5744677,0.4409628,0.74180126,0.74639547,0.39441276,0.48781163,
WGATAR_2259,-0.09268433,0.9478369,0.50487083,0.42956632,-0.17989999,0.6563916,0.5515621,0.5685401,0.25127718,0.64621973,-0.031312972,0.11355283,
WGATAR_2260,-0.25046083,0.9598828,-0.023763478,0.48393923,0.38784257,0.2901606,0.7358798,0.016557813,-0.24774724,0.042768687,-0.35525417,0.57088184,
WGATAR_2261,-0.27499568,0.9561076,-0.030242711,0.20298827,0.49103424,0.060441554,0.68700475,-0.017339796,-0.22658385,-0.09666017,-0.36686513,0.55673844,
WGATAR_2262,0.42668045,-0.04968375,-0.063115925,0.04411748,0.41745645,-0.0269202,-0.18193528,-0.28098282,-0.22206931,-0.03641218,-0.15649267,-0.28319442,-0.013702601
WGATAR_2263,0.22213173,-0.10082057,-0.07858071,-0.002727896,0.4869188,0.040772468,-0.2049813,-0.31557468,-0.30174375,-0.038594484,-0.20437504,-0.28363866,-0.012702525
WGATAR_2264,0.9089055,0.15768108,0.9568673,0.50749314,0.011179686,0.5434731,0.4557347,0.86379826,0.87482363,0.9165704,0.49541956,0.11665359,-0.028912097
WGATAR_2265,0.38771474,0.039040834,0.037070364,0.14259413,-0.09540104,0.7891773,0.80089605,0.5197311,0.13705876,0.12981802,0.26524514,0.17443478,-0.06958857
WGATAR_2266,0.27889806,-0.011487901,0.54441255,0.5477867,0.38629916,0.89950293,0.2665279,0.8932214,0.94154936,0.90444446,0.7835578,0.2877096,-0.06255379
WGATAR_2267,0.9613956,0.9934473,0.9842787,0.05343902,0.41391137,0.041071236,0.12819883,0.9710936,0.984684,0.90247977,0.8509166,0.95702773,0.9287607
WGATAR_2268,0.0135291815,-0.020231485,-0.0035730004,0.46044275,0.28428012,0.9066793,0.7977583,0.06864345,0.002234161,0.278311,-0.00789687,0.008855045,-0.06988323
WGATAR_2269,0.76623905,0.48727638,0.056251794,0.04552284,0.42175782,0.92815983,0.74430734,0.6219871,0.07176244,0.15550327,0.41751704,0.55940586,0.9033708
WGATAR_2270,0.9537798,0.00019234419,0.033424586,0.17451644,-0.25248104,0.8581115,0.6323013,0.7396918,0.020776778,0.11570737,0.5949015,-0.2515909,0.39993483
WGATAR_2271,0.9807,0.9988718,0.9955623,0.8919759,-0.2864814,-0.11053851,0.87061876,0.93409526,0.99108136,0.9731952,0.9746914,0.7440711,0.89187044
WGATAR_2272,-0.0047424138,-0.0004221797,-0.006708771,-0.01857993,0.66419685,-0.045058936,-0.02412495,-0.015479028,-0.02470082,-0.05452752,-0.07817274,0.7151831,0.32844397
WGATAR_2273,-0.0068980157,-0.00096455216,-0.01106143,-0.023039639,0.6824306,-0.051070094,-0.03576967,-0.021648675,-0.032734305,-0.07089126,-0.10006654,-0.23045099,0.1894582
WGATAR_2274,0.8794565,0.99885917,0.97795844,0.79462147,-0.4473376,0.81366336,0.8025829,0.5644985,0.891274,0.9369328,-0.045008093,0.6971086,0.094400264
WGATAR_2275,0.93452525,0.029619187,0.063280135,0.35835427,0.51585305,0.94963896,0.15396386,0.70098156,-0.0074189305,-0.02369845,-0.030354738,0.5486935,0.22341299
WGATAR_2276,0.3882935,0.81193584,0.12531039,0.048927784,0.21559894,0.7164784,0.26700088,0.55163985,-0.15488555,0.6990818,-0.36820102,0.5554229,
WGATAR_2277,-0.11102253,-0.016899228,-0.042310953,-0.10191253,0.4079501,-0.06729606,-0.16269544,-0.13191038,-0.2752277,-0.05030778,-0.40200794,-0.3518319,
WGATAR_2278,-0.043530226,-0.0046919286,-0.024915308,0.0021628737,0.49970582,0.13434613,-0.12027237,-0.0722003,-0.1990461,-0.038116336,-0.3795329,-0.3089854,
WGATAR_2279,0.35993654,0.5788133,0.2902255,0.4002785,0.45955878,0.6185939,0.18583764,0.8099857,0.52751744,0.79922044,0.0015482381,-0.1947291,
WGATAR_2280,0.7474041,0.036621213,0.3792086,0.11456253,0.36722755,0.77950513,0.084186316,0.81063855,0.41763976,0.8438728,0.14804308,0.5306599,
WGATAR_2281,0.7272099,0.7589133,0.89171815,0.45970768,0.30509737,0.86550444,0.69425976,0.8745506,0.65029323,0.93272936,0.3961204,0.5859315,
WGATAR_2282,0.12710965,0.18554685,0.0751718,0.07247314,-0.0531227,0.48326862,-0.1301109,0.028947026,0.52082,0.029349357,0.6007497,0.2672764,0.6999351
WGATAR_2283,0.3269906,0.19697541,0.04921609,0.021271288,0.52148294,0.64655966,-0.17941494,0.6074219,0.4660408,0.10457939,-0.13965791,-0.0585649,0.6389558
WGATAR_2284,0.5964892,-0.07863924,0.74626476,0.570715,0.611884,0.6866554,-0.30812728,-0.17713854,0.68699247,0.7084469,0.65532047,-0.21771751,0.26885816
WGATAR_2285,-0.051893234,-0.039760113,0.36162212,-0.01632312,0.42894715,0.9045464,-0.25878835,0.23302709,0.28745964,0.8631294,0.3974,0.355658,0.106277384
WGATAR_2286,0.84114397,0.046899736,-0.0085763335,0.700234,-0.3441918,0.9243107,0.39048755,0.76793253,0.91269714,0.9198516,0.009734839,0.20306867,0.9642675
WGATAR_2287,-0.031630278,-0.017140895,-0.024160326,-0.02200827,0.4320395,0.5804297,-0.0559763,-0.04741615,-0.06349307,-0.0028505027,-0.06541446,-0.0017976761,-0.034435004
WGATAR_2288,0.5971801,0.017500639,0.886575,0.21949965,-0.26876915,0.76029885,0.06933153,0.51953447,0.7722622,0.8802674,0.34843326,0.07709432,0.84836483
WGATAR_2289,0.9613178,0.9879764,0.95831585,0.82913065,0.5372593,0.0016550422,0.96107984,0.9598652,0.93137777,0.7181741,0.9199825,0.97102237,0.89449793
WGATAR_2290,0.4288959,0.62263,0.43025914,0.3200581,0.09622072,0.54365844,0.31363878,0.4280352,0.31154865,0.68988127,0.39164215,0.47298014,0.17823172
WGATAR_2291,0.8288394,0.9991214,0.09940353,0.98438907,-0.23080957,-0.25430918,0.011337191,-0.0005764663,-0.00508973,-0.060079217,-0.019092053,0.7220775,0.88400364
WGATAR_2292,0.2520427,0.02420634,0.013586968,0.032812178,0.5662944,0.93018675,0.03246653,0.7381365,0.97765934,0.9878325,0.89914906,0.9384767,0.28743377
WGATAR_2293,0.7284233,0.7348819,0.09616101,0.16012195,0.53767884,0.9296636,-0.065763354,0.6812425,0.9687365,0.99060714,0.80653435,0.9288231,0.2890851
WGATAR_2294,0.82510054,0.7397932,0.17182949,0.12618804,-0.22241965,0.60407895,0.16928616,0.25186387,0.027921885,-0.014927894,0.2183081,0.11590141,0.649838
WGATAR_2295,0.17874059,0.7512655,0.03902927,-0.005168855,0.46032435,0.88931257,0.8279142,0.2754536,0.07862306,0.15374884,-0.14374326,0.85101104,0.8872025
WGATAR_2296,0.9049561,0.8021878,0.063572645,0.31282884,0.18978813,0.5531813,0.66365063,0.37591642,0.01559329,0.0067112446,-0.057657897,0.76770866,0.7810825
WGATAR_2297,0.9865862,0.9582521,0.9936171,0.95209646,0.42181408,-0.004699558,0.95801115,0.97855175,0.97077197,0.96856165,0.7428409,0.8690543,0.6474657
WGATAR_2298,0.19016102,0.5618591,-0.007941484,0.09926611,-0.06275758,0.8876393,0.43892914,0.2976144,0.411745,0.8448535,0.38003612,0.79476166,0.9360166
WGATAR_2299,0.7711623,0.6827348,0.17598039,0.7852518,0.5522564,0.4861209,0.64821184,0.8124866,0.61054087,0.001360178,0.61083513,0.60988307,0.6954192
WGATAR_2300,0.9984318,0.99983084,0.99993265,0.9814551,-0.43180412,-0.12365618,-0.041133165,0.9957191,0.9929848,0.9853486,0.98768824,-0.3615843,0.9992273
WGATAR_2301,0.81874347,0.99709475,0.14188784,0.8546858,0.54709363,-0.102971435,0.88927615,0.67495525,0.86497927,0.028689504,0.21710816,0.71577686,0.23492244
WGATAR_2302,0.8949137,0.087623835,0.9525367,0.8611895,0.24983808,0.36173588,0.36308372,0.9055977,0.97333705,0.9266768,0.8910856,0.63100696,0.5866897
WGATAR_2303,0.9023322,0.9262332,0.106150836,0.10016689,0.25215167,0.67614716,0.7185115,0.3027938,0.059008807,0.09088808,0.35576674,0.7469679,0.57110476
WGATAR_2304,0.06950548,0.57645667,0.07564843,0.16928616,0.39914104,0.69580406,0.13774496,0.22932097,0.0572941,0.15640542,0.014537394,0.19327286,0.9156672
WGATAR_2305,-0.0068959594,-0.00051790476,-0.014877349,-0.018444926,0.80939627,-0.15175003,-0.042484522,-0.025331765,-0.03900093,-0.09122601,-0.1157479,0.64453506,-0.13297492
WGATAR_2306,-0.012344688,-0.0007805228,-0.035051674,-0.021999031,0.79001856,-0.2499865,-0.06816846,-0.037356853,-0.11147064,-0.17190126,-0.1745134,0.6418525,-0.18787009
WGATAR_2307,0.9821757,0.115884125,0.9920591,0.9182106,-0.45247412,0.864576,0.8384354,0.9801429,0.9771192,0.9418911,0.9045737,-0.39453268,0.901667
WGATAR_2308,0.72655785,0.9877373,0.032503337,0.56419426,0.44428897,-0.032370865,0.88613975,0.091192186,0.03170967,0.008105487,0.114568084,0.899578,0.6351863
WGATAR_2309,0.88770175,0.74641,0.9627001,0.7277274,0.09825508,0.40538526,0.7236227,0.90794605,0.9383171,0.5730695,0.85036457,-0.04527694,0.43878424
WGATAR_2310,0.01268822,0.91621935,-0.0023528337,0.15958199,0.48237687,0.7364552,0.93981004,0.023672402,-0.003486663,0.02683875,0.0025337934,0.7295296,-0.02998507
WGATAR_2311,0.002285689,-0.12447372,0.023120493,0.04847282,0.35793605,0.72606945,0.14207569,0.09292114,0.23745325,0.14125025,0.78381884,0.003836736,0.2256441
WGATAR_2312,0.39917433,0.11132461,0.065188855,0.62316597,0.44897673,0.44311932,0.51181424,0.15866801,0.32539275,0.12098959,0.71771765,0.16102734,0.047858864
WGATAR_2313,0.8889971,0.70305747,0.57321703,0.6231859,-0.26111293,0.1487723,0.7567661,0.35089272,0.43139175,0.29465437,0.5300759,0.24711615,0.41188112
WGATAR_2314,-0.003088653,-0.0017955005,-0.0015769899,-0.012887746,0.6116965,-0.06817585,0.002477467,-0.0021054447,-0.005871922,-0.005486399,-0.0025450587,-0.13040385,-0.07916936
WGATAR_2315,0.47246748,0.001950115,0.917105,0.23041767,0.35104513,0.9222921,0.18329543,0.64885813,0.23045325,0.922624,0.8181369,0.36490422,0.88153577
WGATAR_2316,0.21773526,0.01268822,0.02143085,0.33537674,0.22847727,0.6733449,0.23096663,0.08746597,0.10345867,0.29016158,0.33576617,0.2126778,0.5061301
WGATAR_2317,0.99809766,0.9985957,0.99886405,0.98884517,-0.43313444,-0.06021124,0.22225767,0.99089336,0.98754865,0.9572696,0.9909736,-0.16358614,0.94761837
WGATAR_2318,-0.009411126,-0.0062043667,-0.015880436,-0.019868106,0.73270977,-0.20402393,-0.00884369,-0.018532544,-0.016586661,-0.07522556,-0.013851643,0.66016114,-0.15234165
WGATAR_2319,0.99713755,0.9995556,0.99497116,0.98818123,-0.3121099,0.8253677,0.9960437,0.990489,0.98836195,0.9565897,0.9911243,-0.3430149,0.86161774
WGATAR_2320,0.4903113,0.39977574,0.21833108,0.31894353,0.741681,0.15304732,0.32230145,0.6661855,0.6507442,0.5012026,0.59826124,0.6624588,0.13087119
WGATAR_2321,0.528632,0.99470043,-0.021799237,0.9236039,0.090602756,-0.10466814,0.9250423,0.9191928,0.86439407,0.7204471,0.85695803,0.9002218,0.35088846
WGATAR_2322,0.09851083,0.99574924,-0.18440029,0.8644285,0.8560297,-0.16016772,0.9198439,0.860237,0.7543325,0.53895,0.09648794,0.8964253,-0.12442095
WGATAR_2323,0.8674365,0.9950862,-0.18927038,0.93010926,0.6610789,-0.16537994,0.91842204,0.88835764,0.7347561,0.5904597,0.5833292,0.8982605,-0.08611342
WGATAR_2324,-0.0038215816,0.003599137,-0.0040609837,0.00433442,0.5447807,0.82355314,0.046771705,0.00992319,-0.005129695,-0.02639532,0.033844292,0.12546034,-0.06654832
WGATAR_2325,0.9493004,0.050273865,0.990562,0.80216646,-0.4672332,0.86717117,0.27160305,0.96631813,0.9861183,0.9736091,0.9766103,-0.30393732,0.9495517
WGATAR_2326,-0.0022924244,0.0002914369,-0.004439026,-0.0006417334,0.54809284,-0.14383158,0.031302154,-0.00027638674,-0.0072092116,-0.029827684,-0.0047270954,0.6772423,-0.058009118
